Mean_cover,Median_cover,Max_cover,Min_cover,Sd_cover,Mean_shrub,Median_shrub,Max_shrub,Min_shrub,Sd_shrub,Mean_under,Median_under,Max_under,Min_under,Sd_under,River,Class,LocCode
0.5018750031345657,0.47200000286102295,0.953000009059906,0.0729999989271164,0.2264553814417656,0.45976785716733765,0.4580000042915344,0.8960000276565552,0.11500000208616257,0.20756878600798745,0.6349821420652526,0.6774999797344208,0.9340000152587891,0.27799999713897705,0.1693741944097669,GO,100,GO_1
0.16342105358642967,0.079500000923872,0.9750000238418579,0.017000000923871994,0.20381836979672513,0.8404473725118136,0.8655000030994415,1,0.5879999995231628,0.12816052111895254,0.9221052652911136,0.9590000212192535,1,0.7049999833106995,0.08720209453812705,GO,100,GO_10
0.33712765931131994,0.3499999940395355,0.6489999890327454,0.03400000184774399,0.16984694030849362,0.4305744672075231,0.4269999861717224,0.7639999985694885,0.2240000069141388,0.11218593346514011,0.6184042540002377,0.6029999852180481,0.8880000114440918,0.4490000009536743,0.10013679056432627,GO,100,GO_11
0.3256315782404782,0.31200000643730164,0.6549999713897705,0.08399999886751175,0.14934220248696797,0.36247368392191437,0.3199999928474426,0.7139999866485596,0.1459999978542328,0.12506242687193922,0.6714385946591696,0.6710000038146973,0.9049999713897705,0.4269999861717224,0.1062697029954073,GO,100,GO_12
0.23564556995524635,0.1979999989271164,0.6100000143051147,0.02800000086426735,0.16335222485075468,0.5079240510358086,0.4699999988079071,0.9660000205039978,0.10300000011920929,0.21796211171278226,0.6746202492261235,0.6359999775886536,1,0.22200000286102295,0.1962673018662131,GO,100,GO_13
0.5320285743368524,0.534500002861023,0.9789999723434448,0.057999998331069946,0.2844207440292105,0.6210428574255534,0.6289999783039093,0.8420000076293945,0.34599998593330383,0.0952357038537317,0.7406285741499492,0.7440000176429749,0.9649999737739563,0.4790000021457672,0.13005229157322074,GO,100,GO_14
0.09704255318625811,0.08799999952316284,0.4620000123977661,0.014999999664723873,0.07993066643086667,0.7962553171401329,0.8240000009536743,0.984000027179718,0.46000000834465027,0.13921245383317848,0.9058510610397826,0.953000009059906,1,0.5590000152587891,0.11013094005612772,GO,100,GO_15
0.12307317059759687,0.07999999821186066,0.45899999141693115,0.02500000037252903,0.10108669199155246,0.3601951215688775,0.31299999356269836,0.8949999809265137,0.08900000154972076,0.22608861252383766,0.6437317111143251,0.6330000162124634,0.9409999847412109,0.23800000548362732,0.14615437379355523,GO,100,GO_16
0.11591228022517865,0.09000000357627869,0.5609999895095825,0.023000000044703484,0.09719646345503355,0.5906491216860319,0.6169999837875366,0.8870000243186951,0.1889999955892563,0.19464184257048212,0.8508947387076261,0.8579999804496765,0.9789999723434448,0.6269999742507935,0.08579037763844836,GO,100,GO_17
0.18325806439163222,0.12150000035762787,0.9039999842643738,0.04699999839067459,0.16752322352195617,0.6631451619248236,0.6769999861717224,1,0.2980000078678131,0.20798493461958384,0.8032903248263944,0.8355000019073486,1,0.43299999833106995,0.16103144603614403,GO,100,GO_18
0.20101041606782624,0.15299999713897705,0.6230000257492065,0.04699999839067459,0.13560006932244048,0.48318749759346247,0.4934999942779541,0.8240000009536743,0.09600000083446503,0.1641754700449713,0.7102812497566143,0.7304999828338623,0.9729999899864197,0.31700000166893005,0.15243032246208343,GO,100,GO_19
0.15539130457825417,0.0989999994635582,0.7580000162124634,0.017999999225139618,0.13744734006861647,0.5276231858609379,0.47099998593330383,1,0.07999999821186066,0.3085811490943598,0.6554057947967363,0.6349999904632568,1,0.21299999952316284,0.24252697103542478,GO,100,GO_2
0.5629583345726132,0.5230000019073486,0.9980000257492065,0.20800000429153442,0.2272372438370851,0.5838124969353279,0.6085000038146973,0.8489999771118164,0.30399999022483826,0.13516021128356565,0.7173958302785953,0.7210000157356262,0.921999990940094,0.4180000126361847,0.12809799017235654,GO,100,GO_20
0.2996041633499165,0.27549999952316284,0.6779999732971191,0.07400000095367432,0.16871664612093829,0.4922708322604497,0.5115000009536743,0.8669999837875366,0.18199999630451202,0.18240400912182522,0.6958125022550424,0.6974999904632568,0.9729999899864197,0.3970000147819519,0.16324457973387954,GO,100,GO_21
0.5197340423597935,0.5294999778270721,0.9599999785423279,0.07000000029802322,0.21524320647052866,0.5599042557655497,0.5674999952316284,0.875,0.23800000548362732,0.13978632557093348,0.73796808878158,0.7515000104904175,0.9679999947547913,0.30399999022483826,0.13114445967112942,GO,100,GO_22
0.28961111191246247,0.2849999964237213,0.7160000205039978,0.06400000303983688,0.14681831062722708,0.515361117819945,0.5270000100135803,0.8539999723434448,0.11900000274181366,0.22563677034561305,0.6712222264872657,0.7010000050067902,0.9129999876022339,0.30399999022483826,0.17635161769235308,GO,100,GO_23
0.2572325576356677,0.2070000022649765,0.7630000114440918,0.03799999877810478,0.1750946472642063,0.493558139995087,0.4690000116825104,0.9070000052452087,0.14100000262260437,0.19645322954255698,0.7089767400608507,0.7160000205039978,0.972000002861023,0.36500000953674316,0.15756381626392285,GO,100,GO_24
0.8670800010363261,0.9359999895095825,0.9929999709129333,0.1340000033378601,0.16553057667376173,0.6414266687631607,0.6600000262260437,0.8690000176429749,0.16500000655651093,0.13811982570136916,0.6772799984614054,0.6990000009536743,0.8790000081062317,0.2619999945163727,0.12432461352557059,GO,100,GO_25
0.17774073972746177,0.14399999380111694,0.40400001406669617,0.06599999964237213,0.09339642149844822,0.7991851877283167,0.8220000267028809,0.9710000157356262,0.3330000042915344,0.13712600198707423,0.8818888840851961,0.9179999828338623,0.9879999756813049,0.5109999775886536,0.11259878836855204,GO,100,GO_26
0.3729107141760843,0.3695000112056732,0.8190000057220459,0.041999999433755875,0.20099372752418052,0.3457321422174573,0.33500000834465027,0.6930000185966492,0.06199999898672104,0.168704121000865,0.6055267839027303,0.62049999833107,0.9049999713897705,0.18299999833106995,0.1671049155180631,GO,100,GO_27
0.3262033908927845,0.1979999989271164,0.9490000009536743,0.05999999865889549,0.2700410424644155,0.6467118652190192,0.6119999885559082,0.9629999995231628,0.289000004529953,0.19472935080252488,0.7891864433126935,0.7950000166893005,0.9950000047683716,0.3440000116825104,0.16704856564608433,GO,100,GO_28
0.4746190471545098,0.5059999823570251,0.9629999995231628,0.07500000298023224,0.23522284662315018,0.5003174588320747,0.47999998927116394,0.9620000123977661,0.20000000298023224,0.20336165575447648,0.5906666649712456,0.5789999961853027,0.9710000157356262,0.29499998688697815,0.179298813963631,GO,100,GO_29
0.05605102081460004,0.05350000038743019,0.1469999998807907,0.017000000923871994,0.02207175405057644,0.92759183748644225,0.9625000059604645,1,0.33399999141693115,0.10969036565439613,0.9776530606406075,0.9914999902248383,1,0.7680000066757202,0.03982852427101242,GO,100,GO_3
0.13378787926877989,0.10950000211596489,0.5730000138282776,0.028999999165534973,0.09407975707288689,0.37565151342388353,0.33500000834465027,0.8289999961853027,0.07199999690055847,0.1972657306060777,0.657015147985834,0.6550000011920929,0.9319999814033508,0.27799999713897705,0.16343876544440183,GO,100,GO_30
0.3838750015711412,0.3160000145435333,0.9369999766349792,0.10300000011920929,0.2353654714144254,0.6865624993806705,0.7619999945163727,0.9679999947547913,0.08399999886751175,0.23732824376943254,0.8001874987967312,0.8734999895095825,0.9860000014305115,0.33399999141693115,0.17381032021091591,GO,100,GO_31
0.15922058916048093,0.13699999451637268,0.5120000243186951,0.04500000178813934,0.0952523526463185,0.6886764696854002,0.7019999921321869,0.9539999961853027,0.22300000488758087,0.1707920465938999,0.8761029396863544,0.8980000019073486,0.9769999980926514,0.49399998784065247,0.08270919123881781,GO,100,GO_32
0.6003695663226687,0.6379999816417694,0.9850000143051147,0.07599999755620956,0.2929977964150774,0.6672826069204704,0.6774999797344208,0.9380000233650208,0.15700000524520874,0.1599020518871851,0.7413043476965117,0.737500011920929,0.9900000095367432,0.2590000033378601,0.1434577530649115,GO,100,GO_33
0.37836363674564794,0.306999996304512,0.9940000176429749,0.07800000160932541,0.25138852073208046,0.39917045569216664,0.3660000115633011,0.9440000057220459,0.06800000369548798,0.2242096827046165,0.6539318202571436,0.6464999914169312,0.9490000009536743,0.23600000143051147,0.18064239037624988,GO,100,GO_34
0.8463877555058927,0.8835000097751617,0.984000027179718,0.4959999918937683,0.10596046858528611,0.6513367346963104,0.6435000002384186,0.9359999895095825,0.30000001192092896,0.13308078049125616,0.7290714288852653,0.7414999902248383,0.9570000171661377,0.42800000309944153,0.10799821049328695,GO,100,GO_35
0.18682894657218926,0.12000000104308128,0.972000002861023,0.024000000208616257,0.2009084949920994,0.6945394783427841,0.7210000157356262,0.9819999933242798,0.2919999957084656,0.1773561718677625,0.8434210572587816,0.87049999833107,0.9929999709129333,0.40700000524520874,0.12471570656809418,GO,100,GO_36
0.3325714284243683,0.23650000244379044,1,0.024000000208616257,0.27860034449541266,0.6381190466206699,0.6855000257492065,1,0.07699999958276749,0.2435674833225338,0.8183809547197252,0.882500022649765,1,0.4449999928474426,0.16977894126962484,GO,100,GO_37
0.5156516860961244,0.47999998927116394,1,0.02800000086426735,0.3530740693272184,0.8012471922327963,0.8209999799728394,1,0.2939999997615814,0.15846000504013413,0.9055056190222837,0.9399999976158142,1,0.5210000276565552,0.09760881257431853,GO,100,GO_38
0.22680459749595872,0.16699999570846558,0.8690000176429749,0.04600000008940697,0.1742482745123843,0.7972068964749918,0.8059999942779541,0.9380000233650208,0.5080000162124634,0.08433351787444042,0.8987816106313946,0.9100000262260437,0.9779999852180481,0.6919999718666077,0.05889099506832052,GO,100,GO_39
0.5923723362861796,0.625,0.9890000224113464,0.15600000321865082,0.2261317504523697,0.7100000032719146,0.7135000228881836,0.9480000138282776,0.39800000190734863,0.11237724631129098,0.7909042540382831,0.8090000152587891,0.9739999771118164,0.4830000102519989,0.10534388729794401,GO,100,GO_4
0.4857666669103006,0.45000000298023224,1,0.04399999976158142,0.3171308548707879,0.7108166659871737,0.7255000174045563,0.9919999837875366,0.2669999897480011,0.15310961432178682,0.8179500006139279,0.823500007390976,1,0.4970000088214874,0.11628925480404138,GO,100,GO_40
0.2443380285526665,0.1550000011920929,0.8569999933242798,0.05700000002980232,0.19308228770318436,0.6648591538550148,0.6470000147819519,0.9330000281333923,0.26100000739097595,0.16820355434489753,0.8601267572859643,0.8880000114440918,0.9819999933242798,0.41100001335144043,0.12370563282588395,GO,100,GO_41
0.19044943957516317,0.15000000596046448,0.859000027179718,0.02800000086426735,0.12585083491815946,0.6728876390483942,0.6869999766349792,0.9419999718666077,0.2770000100135803,0.16091269883988046,0.8422921366905898,0.8769999742507935,0.9810000061988831,0.5040000081062317,0.10446674255547149,GO,100,GO_42
0.6816888877087169,0.8299999833106995,1,0.06499999761581421,0.34236044451191516,0.8435555537541707,0.8989999890327454,0.9860000014305115,0.40799999237060547,0.14392399560191715,0.8734444472524855,0.9240000247955322,0.9940000176429749,0.5600000023841858,0.116492600525868,GO,100,GO_43
0.3503846164183834,0.2370000034570694,1,0.017000000923871994,0.3104615216377114,0.744855770124839,0.7615000009536743,1,0.3400000035762787,0.17071149792803283,0.8827019224946315,0.9229999780654907,1,0.6039999723434448,0.10972754285361876,GO,100,GO_44
0.45452941406299086,0.42650000751018524,0.9700000286102295,0.09300000220537186,0.24232550744930628,0.5997352915651658,0.5900000035762787,0.9419999718666077,0.257999986410141,0.1856540146593025,0.7721176401657217,0.7855000197887421,0.9879999756813049,0.41999998688697815,0.1498244965410708,GO,100,GO_45
0.22190721521211654,0.15199999511241913,0.9819999933242798,0.04699999839067459,0.18829476229728395,0.7010000019343858,0.7020000219345093,0.9850000143051147,0.4650000035762787,0.13048866284925723,0.8826907191079917,0.8880000114440918,0.996999979019165,0.7089999914169312,0.06394290396892977,GO,100,GO_46
0.4875299982726574,0.38199999928474426,0.9950000047683716,0.1080000028014183,0.2700919192853891,0.5607499982416629,0.5534999966621399,0.8999999761581421,0.23800000548362732,0.15253225116294425,0.7151899981498718,0.7310000061988831,0.9589999914169312,0.45100000500679016,0.12075559083876794,GO,100,GO_47
0.5618224308312496,0.5550000071525574,0.9980000257492065,0.125,0.26156927824516585,0.646280373507571,0.6949999928474426,0.9660000205039978,0.14399999380111694,0.2163871345930163,0.7612616801373312,0.8289999961853027,0.9779999852180481,0.30799999833106995,0.1778334671049913,GO,100,GO_48
0.3305441166055115,0.32199999690055847,0.8659999966621399,0.020999999716877937,0.23794163408204547,0.5785588216693962,0.5724999904632568,0.9909999966621399,0.21400000154972076,0.2089641380120744,0.7006911731818143,0.6935000121593475,0.996999979019165,0.3610000014305115,0.1813970042274982,GO,100,GO_5
0.22375000035390258,0.2199999988079071,0.4320000112056732,0.0989999994635582,0.10140973053301587,0.152687500230968,0.16449999809265137,0.26100000739097595,0.07800000160932541,0.05843825079990647,0.48068750090897083,0.5040000081062317,0.5519999861717224,0.3190000057220459,0.0645070730123939,GO,100,GO_6
0.23878571470933302,0.23499999940395355,0.6570000052452087,0.026000000536441803,0.16255081569314941,0.26621428451367785,0.215999998152256,0.746999979019165,0.12600000202655792,0.15215741122158694,0.5069642865232059,0.4350000023841858,0.8799999952316284,0.2630000114440918,0.19103082503484753,GO,100,GO_7
0.3016470588524552,0.22349999845027924,0.8289999961853027,0.03799999877810478,0.25568871935345255,0.5229705905213076,0.5205000042915344,0.8939999938011169,0.23600000143051147,0.17498320075454984,0.6749411733711467,0.6794999837875366,0.953000009059906,0.3109999895095825,0.1817925775982787,GO,100,GO_8
0.3029285708741684,0.22549999505281448,1,0.020999999716877937,0.2547165420179327,0.39994642890191506,0.36000001430511475,1,0.09600000083446503,0.20849779542593064,0.6403839300785746,0.6130000054836273,1,0.17800000309944153,0.1973982240812902,GO,100,GO_9
0.6303699292033591,0.671500027179718,0.9850000143051147,0.029999999329447746,0.2120680084670239,0.5828806678886772,0.5860000252723694,0.9729999899864197,0.11500000208616257,0.17327079770768053,0.7439964195282192,0.7599999904632568,0.9940000176429749,0.27799999713897705,0.1304868597573749,GO,500,GO_1
0.09409241730091272,0.08049999922513962,0.9750000238418579,0.017000000923871994,0.07566725285251094,0.9379549752479481,0.9629999995231628,1,0.2759999930858612,0.08879010062128438,0.9769075832095756,0.9900000095367432,1,0.6629999876022339,0.04616976375070485,GO,500,GO_10
0.2683461062789737,0.14100000262260437,0.9739999771118164,0.017999999225139618,0.2496616594680808,0.668606921643645,0.6740000247955322,1,0.2070000022649765,0.20162299636972897,0.7937367120469898,0.8109999895095825,1,0.29499998688697815,0.15317083865435974,GO,500,GO_11
0.2158447791264162,0.12999999523162842,1,0.008999999612569809,0.20723988177101638,0.44299247400766817,0.38999998569488525,0.9850000143051147,0.04899999871850014,0.24399494452705897,0.6407215420160222,0.6460000276565552,1,0.1850000023841858,0.19985314081612307,GO,500,GO_12
0.225725326152064,0.14649999886751175,0.9909999966621399,0.007000000216066837,0.20490841729968545,0.5878659216704426,0.5754999816417694,1,0.07800000160932541,0.2463263218045099,0.7167355674882618,0.7314999997615814,1,0.17299999296665192,0.20173600027743757,GO,500,GO_13
0.20625159947146007,0.1289999932050705,0.9789999723434448,0.006000000052154064,0.19879944595370022,0.6821002140402921,0.7120000123977661,1,0.08500000089406967,0.20405469543813043,0.8078592759269133,0.8539999723434448,1,0.2240000069141388,0.15987137693948134,GO,500,GO_14
0.2308115733508297,0.16699999570846558,0.871999979019165,0.014999999664723873,0.18681916033434967,0.5315044516095068,0.5210000276565552,0.9950000047683716,0.04500000178813934,0.23408154583966428,0.6792344210409623,0.6790000200271606,1,0.06499999761581421,0.20045211557501616,GO,500,GO_15
0.13586868682753933,0.10050000250339508,0.6380000114440918,0.00800000037997961,0.11982623702889868,0.3901868693417672,0.3595000058412552,0.8949999809265137,0.08100000023841858,0.18116653128368257,0.724825758073065,0.7345000207424164,0.9860000014305115,0.23800000548362732,0.12897835033471497,GO,500,GO_16
0.29453098851800513,0.14900000393390656,1,0.008999999612569809,0.2888521099308942,0.5740686757068838,0.5770000219345093,1,0.05299999937415123,0.24216778285551327,0.8011356784370876,0.8410000205039978,1,0.16699999570846558,0.15525596992622318,GO,500,GO_17
0.20990035944171853,0.1379999965429306,0.968999981880188,0.008999999612569809,0.1788333010198331,0.6099524237683688,0.6269999742507935,1,0.06199999898672104,0.27620467213484,0.7752926396055538,0.8180000185966492,1,0.19699999690055847,0.19760619197745205,GO,500,GO_18
0.11272775340776087,0.07400000095367432,0.8519999980926514,0.008999999612569809,0.10758589901108831,0.8548704846052346,0.9269999861717224,1,0.09600000083446503,0.17013003077787056,0.9198977960101308,0.968999981880188,1,0.31700000166893005,0.11305707802422096,GO,500,GO_19
0.27571153911188817,0.15550000220537186,0.9670000076293945,0.017999999225139618,0.25320825118129575,0.7376346157338375,0.7980000078678131,1,0.07999999821186066,0.22713422528067284,0.817663461734087,0.8650000095367432,1,0.21299999952316284,0.18048852621000466,GO,500,GO_2
0.1955664338296527,0.12300000339746475,0.9980000257492065,0.00800000037997961,0.19325174671926215,0.5002559441786546,0.49799999594688416,0.9750000238418579,0.07400000095367432,0.20457151432421963,0.7436559438913852,0.7730000019073486,0.9879999756813049,0.24400000274181366,0.15048022630871205,GO,500,GO_20
0.2375077390466635,0.16899999976158142,0.9750000238418579,0.00800000037997961,0.19712185751162398,0.6670464377608093,0.7039999961853027,1,0.10899999737739563,0.20015562323296143,0.7896656348332532,0.8389999866485596,1,0.21899999678134918,0.17280493551925036,GO,500,GO_21
0.36260603307839995,0.2680000066757202,1,0.004999999888241291,0.2770176442473623,0.5709945157143054,0.5730000138282776,1,0.06800000369548798,0.19911980641543178,0.7621928697802685,0.773499995470047,1,0.2930000126361847,0.1424796099143219,GO,500,GO_22
0.20082993189595183,0.1289999932050705,0.9729999899864197,0.00800000037997961,0.19400203389790616,0.7160913508215265,0.7409999966621399,1,0.11400000005960464,0.20486030932268404,0.8256219612729561,0.8700000047683716,1,0.19099999964237213,0.16388592048462036,GO,500,GO_23
0.21079104449321975,0.16699999570846558,0.7630000114440918,0.024000000208616257,0.15853931213837597,0.573537312336822,0.5640000104904175,0.9580000042915344,0.14100000262260437,0.20945291828540863,0.7717462662440627,0.8140000104904175,0.972000002861023,0.36500000953674316,0.1571568751903413,GO,500,GO_24
0.3432403043564055,0.20600000023841858,0.996999979019165,0.03099999949336052,0.28569341802120424,0.6165885928494169,0.722000002861023,0.9890000224113464,0.024000000208616257,0.2923532303954044,0.7438387825008581,0.8339999914169312,0.996999979019165,0.11599999666213989,0.2312234479657058,GO,500,GO_25
0.3632190637757696,0.25599999725818634,1,0.017000000923871994,0.2724677553712647,0.5312943143963216,0.551499992609024,0.9959999918937683,0.03799999877810478,0.2396293008535552,0.7222625419098797,0.7379999756813049,0.9990000128746033,0.23999999463558197,0.1644370318756741,GO,500,GO_26
0.21401378672111177,0.1469999998807907,0.953000009059906,0.014000000432133675,0.17954963775880523,0.40202757382683235,0.38850000500679016,0.9789999723434448,0.04100000113248825,0.21878026697603867,0.6633970577694366,0.6924999952316284,0.9959999918937683,0.11500000208616257,0.2050112753671873,GO,500,GO_27
0.34796657357728084,0.21849999576807022,0.9810000061988831,0.017000000923871994,0.2891831542560123,0.6554206136126373,0.671999990940094,0.9779999852180481,0.12700000405311584,0.18767111591561247,0.7909651815808251,0.8294999897480011,1,0.20600000023841858,0.15996932301250522,GO,500,GO_28
0.4432590360113655,0.4230000078678131,0.9819999933242798,0.07500000298023224,0.219050787616029,0.4126445778522147,0.39149999618530273,0.9620000123977661,0.09200000017881393,0.18291064384381506,0.5976807221949819,0.601500004529953,0.9710000157356262,0.28700000047683716,0.15602867069867013,GO,500,GO_29
0.21504533635283496,0.1550000011920929,0.8709999918937683,0.006000000052154064,0.1833909207746565,0.5801062173369326,0.546999990940094,1,0.04800000041723251,0.2693126795870677,0.7531709835859778,0.7540000081062317,1,0.13099999725818634,0.19014979855786954,GO,500,GO_3
0.1598450704893106,0.12949999421834946,0.5730000138282776,0.012000000104308128,0.10933884487582696,0.28948356794027236,0.23499999940395355,0.9200000166893005,0.023000000044703484,0.1996537373081415,0.597115023210295,0.5925000011920929,0.9860000014305115,0.1340000033378601,0.1691664916432126,GO,500,GO_30
0.4777262072224786,0.43799999356269836,0.9879999756813049,0.019999999552965164,0.27226314863648515,0.47987408502951895,0.4440000057220459,0.9729999899864197,0.041999999433755875,0.24466414619599874,0.6312284043514187,0.640999972820282,0.9919999837875366,0.15700000524520874,0.19692984570380917,GO,500,GO_31
0.236113748998629,0.15700000524520874,0.9959999918937683,0.010999999940395355,0.2135047199529314,0.7084193870196769,0.7429999709129333,0.9919999837875366,0.041999999433755875,0.1934164492954945,0.8474164192447794,0.8859999775886536,1,0.28999999165534973,0.13292522195311676,GO,500,GO_32
0.5027893697952954,0.4690000116825104,0.9900000095367432,0.03200000151991844,0.2784379905903736,0.5808818899975048,0.6155000030994415,0.9729999899864197,0.06300000101327896,0.22134144073193643,0.709086614462921,0.7374999821186066,0.9919999837875366,0.15700000524520874,0.17923250878737101,GO,500,GO_33
0.3673372825773854,0.25,0.9990000128746033,0.008999999612569809,0.29208451703674354,0.40770529420071955,0.3580000102519989,0.9739999771118164,0.052000001072883606,0.22984975981092706,0.6451832656064151,0.6380000114440918,0.9879999756813049,0.15399999916553497,0.18620847543476873,GO,500,GO_34
0.3307735192406659,0.1979999989271164,0.984000027179718,0.014999999664723873,0.2949731218362596,0.35205574944598056,0.3009999990463257,0.9909999966621399,0.02199999988079071,0.23117883291345398,0.6112218348787498,0.6000000238418579,0.9959999918937683,0.17299999296665192,0.1544303508996039,GO,500,GO_35
0.1829441071194874,0.11800000071525574,0.9980000257492065,0.008999999612569809,0.17336360927145897,0.6611980557631824,0.7129999995231628,1,0.061000000685453415,0.2513486170796328,0.815226003183629,0.8809999823570251,1,0.2150000035762787,0.18133756872636883,GO,500,GO_36
0.4533711518492736,0.36500000953674316,1,0.014000000432133675,0.3255954366309498,0.7568258568054768,0.843999981880188,1,0.05000000074505806,0.23818897381078244,0.8595391379680776,0.9210000038146973,1,0.14300000667572021,0.16119847779376123,GO,500,GO_37
0.5649715914941308,0.62950000166893,1,0.02500000037252903,0.31637700594372653,0.6674670456823978,0.7125000059604645,1,0.03999999910593033,0.2264676097428427,0.7467835234139454,0.777999997138977,1,0.12700000405311584,0.19107086181049512,GO,500,GO_38
0.5317435752850171,0.5415000021457672,1,0.02800000086426735,0.3169588379988476,0.6645569829842565,0.7125000059604645,1,0.0430000014603138,0.21278352452713978,0.7803893858077806,0.8220000267028809,1,0.1899999976158142,0.17031382541718937,GO,500,GO_39
0.4511238156725855,0.4339999854564667,0.996999979019165,0.020999999716877937,0.31710174889330983,0.7275520978906319,0.7480000257492065,1,0.17399999499320984,0.17420693213994456,0.8415818667903805,0.8600000143051147,1,0.3109999895095825,0.12409747078695438,GO,500,GO_4
0.5300610518122819,0.5289999842643738,1,0.017999999225139618,0.3143576733334293,0.5647437609516337,0.5889999866485596,1,0.052000001072883606,0.23169384757853723,0.7237058819442616,0.7450000047683716,1,0.19699999690055847,0.15757210751474618,GO,500,GO_40
0.34606577354584267,0.22499999403953552,1,0.019999999552965164,0.27091779059993515,0.6935188786810702,0.7490000128746033,0.9850000143051147,0.0729999989271164,0.21217191833940496,0.8339878196910877,0.8960000276565552,0.9959999918937683,0.1509999930858612,0.15518493223594643,GO,500,GO_41
